Order_ID,Size,Machine,Processing_Time,Finish_Time
721,45,A,106.25,8130.9000000000015
722,96,C,30.833333333333332,8169.81119955826
723,91,C,31.978021978021978,8201.789221536283
724,98,C,30.408163265306122,8232.19738480159
725,26,A,38.800000000000004,8169.700000000002
726,66,B,40.6,8182.999999999995
727,33,B,43.900000000000006,8226.899999999996
728,13,A,13.450000000000001,8183.1500000000015
729,79,C,35.31645569620253,8267.513840497792
730,22,A,29.200000000000003,8212.350000000002
731,22,A,29.200000000000003,8241.550000000003
732,25,A,36.25,8277.800000000003
733,91,C,31.978021978021978,8299.491862475814
734,14,A,14.8,8292.600000000002
735,82,C,34.390243902439025,8333.882106378253
736,67,B,43.900000000000006,8270.799999999996
737,71,B,59.1,8329.899999999996
738,37,B,31.900000000000002,8361.799999999996
739,53,B,15.9,8377.699999999995
740,30,A,50.0,8342.600000000002
741,14,A,14.8,8357.400000000001
742,37,C,64.05405405405406,8397.936160432306
743,46,B,16.6,8394.299999999996
744,77,C,35.97402597402598,8433.910186406332
745,56,B,18.6,8412.899999999996
746,68,B,47.4,8460.299999999996
747,41,A,89.05000000000001,8446.45
748,19,A,23.05,8469.5
749,92,C,31.73913043478261,8465.649316841114
750,39,B,27.1,8487.399999999996
751,39,B,27.1,8514.499999999996
752,14,A,14.8,8484.3
753,74,C,37.02702702702703,8502.676343868141
754,50,B,15.0,8529.499999999996
755,41,B,23.1,8552.599999999997
756,80,C,35.0,8537.676343868141
757,14,A,14.8,8499.099999999999
758,3,A,5.45,8504.55
759,17,A,19.450000000000003,8524.0
760,60,B,25.0,8577.599999999997
761,97,C,30.61855670103093,8568.294900569172
762,35,A,66.25,8590.25
763,72,C,37.77777777777778,8606.072678346949
764,15,A,16.25,8606.5
765,72,B,63.400000000000006,8640.999999999996
766,25,A,36.25,8642.75
767,66,C,40.303030303030305,8646.375708649979
768,46,B,16.6,8657.599999999997
769,31,A,53.050000000000004,8695.8
770,25,A,36.25,8732.05
771,12,A,12.2,8744.25
772,56,B,18.6,8676.199999999997
773,53,B,15.9,8692.099999999997
774,41,C,58.78048780487805,8705.156196454856
775,41,B,23.1,8715.199999999997
776,87,C,32.98850574712644,8738.144702201982
777,43,B,19.9,8735.099999999997
778,96,C,30.833333333333332,8768.978035535316
779,71,B,59.1,8794.199999999997
780,38,A,77.2,8821.45
781,70,C,38.57142857142857,8807.549464106745
782,48,B,15.4,8809.599999999997
783,30,B,55.0,8864.599999999997
784,89,C,32.47191011235955,8840.021374219104
785,98,C,30.408163265306122,8870.429537484411
786,62,B,29.4,8893.999999999996
787,64,C,41.25,8911.679537484411
788,99,C,30.2020202020202,8941.88155768643
789,98,C,30.408163265306122,8972.289720951738
790,67,B,43.900000000000006,8937.899999999996
791,29,A,47.050000000000004,8868.5
792,21,A,27.05,8895.55
793,94,C,31.27659574468085,9003.566316696419
794,26,A,38.800000000000004,8934.349999999999
795,95,C,31.05263157894737,9034.618948275365
796,33,B,43.900000000000006,8981.799999999996
797,91,C,31.978021978021978,9066.596970253388
798,72,B,63.400000000000006,9045.199999999995
799,43,A,97.45,9031.8
800,75,C,36.66666666666667,9103.263636920054
801,7,A,7.45,9039.25
802,94,C,31.27659574468085,9134.540232664735
803,100,C,30.0,9164.540232664735
804,10,A,10.0,9049.25
805,19,A,23.05,9072.3
806,79,B,99.10000000000001,9144.299999999996
807,31,A,53.050000000000004,9125.349999999999
808,55,B,17.5,9161.799999999996
809,34,A,62.800000000000004,9188.149999999998
810,21,A,27.05,9215.199999999997
811,55,B,17.5,9179.299999999996
812,58,B,21.4,9200.699999999995
813,10,A,10.0,9225.199999999997
814,3,A,5.45,9230.649999999998
815,78,C,35.64102564102564,9200.18125830576
816,24,A,33.8,9264.449999999997
817,25,B,77.5,9278.199999999995
818,9,A,9.05,9273.499999999996
819,37,C,64.05405405405406,9264.235312359813
820,9,A,9.05,9282.549999999996
821,75,C,36.66666666666667,9300.90197902648
822,18,A,21.2,9303.749999999996
823,40,B,25.0,9303.199999999995
824,73,C,37.397260273972606,9338.299239300452
825,61,B,27.1,9330.299999999996
826,33,A,59.45,9363.199999999997
827,14,A,14.8,9377.999999999996
828,6,A,6.8,9384.799999999996
829,77,C,35.97402597402598,9374.273265274478
830,31,B,51.1,9381.399999999996
831,28,A,44.2,9428.999999999996
832,17,A,19.450000000000003,9448.449999999997
833,63,B,31.900000000000002,9413.299999999996
834,86,C,33.25581395348837,9407.529079227967
835,92,C,31.73913043478261,9439.268209662749
836,43,B,19.9,9433.199999999995
837,5,A,6.25,9454.699999999997
838,5,A,6.25,9460.949999999997
839,99,C,30.2020202020202,9469.470229864768
840,53,B,15.9,9449.099999999995
841,43,B,19.9,9468.999999999995
842,16,A,17.8,9478.749999999996
843,54,B,16.6,9485.599999999995
844,72,C,37.77777777777778,9507.248007642545
845,6,A,6.8,9485.549999999996
846,49,B,15.1,9500.699999999995
847,83,C,34.096385542168676,9541.344393184714
848,47,B,15.9,9516.599999999995
849,62,B,29.4,9545.999999999995
850,13,A,13.450000000000001,9498.999999999996
851,60,B,25.0,9570.999999999995
852,38,A,77.2,9576.199999999997
853,89,C,32.47191011235955,9573.816303297073
854,98,C,30.408163265306122,9604.22446656238
855,38,B,29.4,9600.399999999994
856,87,C,32.98850574712644,9637.212972309506
857,91,C,31.978021978021978,9669.190994287528
858,34,A,62.800000000000004,9638.999999999996
859,19,A,23.05,9662.049999999996
860,90,C,32.22222222222222,9701.41321650975
861,91,C,31.978021978021978,9733.391238487773
862,80,B,105.0,9705.399999999994
863,11,A,11.05,9673.099999999995
864,92,C,31.73913043478261,9765.130368922555
865,9,A,9.05,9682.149999999994
866,4,A,5.8,9687.949999999993
867,73,B,67.9,9773.299999999994
868,20,A,25.0,9712.949999999993
869,60,B,25.0,9798.299999999994
870,69,C,38.98550724637681,9804.115876168931
871,39,A,81.05,9793.999999999993
872,15,A,16.25,9810.249999999993
873,54,B,16.6,9814.899999999994
874,32,B,47.4,9862.299999999994
875,18,A,21.2,9831.449999999993
876,46,C,53.47826086956522,9857.594137038497
877,78,C,35.64102564102564,9893.235162679523
878,96,C,30.833333333333332,9924.068496012856
879,9,A,9.05,9840.499999999993
880,87,C,32.98850574712644,9957.057001759982
881,86,C,33.25581395348837,9990.31281571347
882,80,B,105.0,9967.299999999994
883,29,A,47.050000000000004,9887.549999999992
884,15,A,16.25,9903.799999999992
885,94,C,31.27659574468085,10021.589411458152
886,93,C,31.50537634408602,10053.094787802238
887,46,B,16.6,9983.899999999994
888,9,A,9.05,9912.849999999991
889,54,B,16.6,10000.499999999995
890,48,B,15.4,10015.899999999994
891,62,B,29.4,10045.299999999994
892,41,A,89.05000000000001,10001.89999999999
893,40,B,25.0,10070.299999999994
894,83,C,34.096385542168676,10087.191173344407
895,59,B,23.1,10093.399999999994
896,54,B,16.6,10109.999999999995
897,60,C,43.333333333333336,10130.52450667774
898,65,B,37.5,10147.499999999995
899,19,A,23.05,10024.94999999999
900,3,A,5.45,10030.39999999999
901,55,B,17.5,10164.999999999995
902,70,C,38.57142857142857,10169.09593524917
903,65,B,37.5,10202.499999999995
904,8,A,8.2,10038.599999999991
905,5,A,6.25,10044.849999999991
906,66,C,40.303030303030305,10209.3989655522
907,51,A,135.05,10179.89999999999
908,69,C,38.98550724637681,10248.384472798576
909,82,C,34.390243902439025,10282.774716701015
910,89,C,32.47191011235955,10315.246626813374
911,33,A,59.45,10239.349999999991
912,77,B,87.9,10290.399999999994
913,78,C,35.64102564102564,10350.8876524544
914,19,A,23.05,10262.39999999999
915,76,B,82.60000000000001,10372.999999999995
916,56,B,18.6,10391.599999999995
917,53,C,47.735849056603776,10398.623501511003
918,24,A,33.8,10296.19999999999
919,40,A,85.0,10381.19999999999
920,89,C,32.47191011235955,10431.095411623362
921,15,A,16.25,10397.44999999999
922,98,C,30.408163265306122,10461.50357488867
923,76,B,82.60000000000001,10474.199999999995
924,8,A,8.2,10405.64999999999
925,89,C,32.47191011235955,10493.975485001029
926,100,C,30.0,10523.975485001029
927,87,C,32.98850574712644,10556.963990748154
928,65,B,37.5,10511.699999999995
929,38,A,77.2,10482.849999999991
930,42,B,21.4,10533.099999999995
931,42,B,21.4,10554.499999999995
932,4,A,5.8,10488.64999999999
933,12,A,12.2,10500.849999999991
934,48,B,15.4,10569.899999999994
935,37,A,73.45,10574.299999999992
936,97,C,30.61855670103093,10587.582547449185
937,72,C,37.77777777777778,10625.360325226962
938,7,A,7.45,10581.749999999993
939,64,B,34.6,10604.499999999995
940,75,C,36.66666666666667,10662.026991893628
941,58,B,21.4,10625.899999999994
942,3,A,5.45,10587.199999999993
943,11,A,11.05,10598.249999999993
944,97,C,30.61855670103093,10692.645548594659
945,15,A,16.25,10614.499999999993
946,93,C,31.50537634408602,10724.150924938745
947,72,B,63.400000000000006,10689.299999999994
948,66,B,40.6,10729.899999999994
949,10,A,10.0,10624.499999999993
950,59,B,23.1,10752.999999999995
951,47,A,115.45,10739.949999999993
952,46,B,16.6,10769.599999999995
953,24,A,33.8,10773.749999999993
954,14,A,14.8,10788.549999999992
955,15,A,16.25,10804.799999999992
956,95,C,31.05263157894737,10755.203556517692
957,65,C,40.769230769230774,10795.972787286923
958,92,C,31.73913043478261,10827.711917721705
959,20,A,25.0,10829.799999999992
960,38,B,29.4,10798.999999999995
961,23,A,31.450000000000003,10861.249999999993
962,21,A,27.05,10888.299999999992
963,90,C,32.22222222222222,10859.934139943927
964,58,B,21.4,10820.399999999994
965,24,B,82.60000000000001,10902.999999999995
966,94,C,31.27659574468085,10891.210735688608
967,92,C,31.73913043478261,10922.94986612339
968,39,B,27.1,10930.099999999995
969,44,B,18.6,10948.699999999995
970,71,C,38.16901408450704,10961.118880207898
971,84,C,33.80952380952381,10994.92840401742
972,52,B,15.4,10964.099999999995
973,26,A,38.800000000000004,10927.099999999991
974,17,A,19.450000000000003,10946.549999999992
975,48,B,15.4,10979.499999999995
976,81,C,34.691358024691354,11029.619762042112
977,89,C,32.47191011235955,11062.09167215447
978,37,B,31.900000000000002,11011.399999999994
979,16,A,17.8,10964.349999999991
980,18,A,21.2,10985.549999999992
981,79,C,35.31645569620253,11097.408127850673
982,34,A,62.800000000000004,11048.349999999991
983,39,B,27.1,11038.499999999995
984,84,C,33.80952380952381,11131.217651660196
985,71,B,59.1,11097.599999999995
986,97,C,30.61855670103093,11161.836208361226
987,95,C,31.05263157894737,11192.888839940173
988,60,B,25.0,11122.599999999995
989,19,A,23.05,11071.39999999999
990,41,B,23.1,11145.699999999995
991,83,C,34.096385542168676,11226.985225482342
992,35,A,66.25,11137.64999999999
993,2,A,5.2,11142.849999999991
994,67,B,43.900000000000006,11189.599999999995
995,97,C,30.61855670103093,11257.603782183372
996,74,B,72.6,11262.199999999995
997,16,A,17.8,11160.64999999999
998,5,A,6.25,11166.89999999999
999,21,A,27.05,11193.94999999999
1000,57,B,19.9,11282.099999999995
1001,67,C,39.85074626865672,11297.45452845203
1002,17,A,19.450000000000003,11213.39999999999
1003,29,A,47.050000000000004,11260.44999999999
1004,33,A,59.45,11319.89999999999
1005,27,B,67.9,11349.999999999995
1006,38,C,62.63157894736842,11360.086107399398
1007,35,A,66.25,11386.14999999999
1008,21,A,27.05,11413.19999999999
1009,78,C,35.64102564102564,11395.727133040424
1010,97,C,30.61855670103093,11426.345689741454
1011,18,A,21.2,11434.39999999999
1012,10,A,10.0,11444.39999999999
1013,93,C,31.50537634408602,11457.85106608554
1014,30,B,55.0,11404.999999999995
1015,3,A,5.45,11449.849999999991
1016,47,B,15.9,11420.899999999994
1017,30,B,55.0,11475.899999999994
1018,37,B,31.900000000000002,11507.799999999994
1019,10,A,10.0,11459.849999999991
1020,13,A,13.450000000000001,11473.299999999992
1021,55,C,46.36363636363637,11504.214702449177
1022,32,A,56.2,11529.499999999993
1023,64,B,34.6,11542.399999999994
1024,100,C,30.0,11534.214702449177
1025,73,C,37.397260273972606,11571.61196272315
1026,53,B,15.9,11558.299999999994
1027,2,A,5.2,11534.699999999993
1028,59,B,23.1,11581.399999999994
1029,99,C,30.2020202020202,11601.813982925169
1030,46,B,16.6,11597.999999999995
1031,5,A,6.25,11540.949999999993
1032,25,A,36.25,11577.199999999993
1033,69,C,38.98550724637681,11640.799490171545
1034,80,C,35.0,11675.799490171545
1035,60,B,25.0,11622.999999999995
1036,29,A,47.050000000000004,11624.249999999993
1037,63,B,31.900000000000002,11654.899999999994
1038,50,B,15.0,11669.899999999994
1039,59,B,23.1,11692.999999999995
1040,73,C,37.397260273972606,11713.196750445517
1041,67,B,43.900000000000006,11736.899999999994
1042,95,C,31.05263157894737,11744.249382024464
1043,12,A,12.2,11636.449999999993
1044,50,B,15.0,11751.899999999994
1045,19,A,23.05,11659.499999999993
1046,80,C,35.0,11779.249382024464
1047,93,C,31.50537634408602,11810.75475836855
1048,95,C,31.05263157894737,11841.807389947497
1049,17,A,19.450000000000003,11678.949999999993
1050,44,B,18.6,11770.499999999995
1051,9,A,9.05,11687.999999999993
1052,9,A,9.05,11697.049999999992
1053,58,B,21.4,11791.899999999994
1054,100,C,30.0,11871.807389947497
1055,62,B,29.4,11821.299999999994
1056,28,A,44.2,11741.249999999993
1057,96,C,30.833333333333332,11902.64072328083
1058,39,A,81.05,11822.299999999992
1059,10,A,10.0,11832.299999999992
1060,53,B,15.9,11837.199999999993
1061,6,A,6.8,11839.099999999991
1062,87,C,32.98850574712644,11935.629229027956
1063,35,B,37.5,11874.699999999993
1064,91,C,31.978021978021978,11967.607251005978
1065,66,B,40.6,11915.299999999994
1066,44,B,18.6,11933.899999999994
1067,79,C,35.31645569620253,12002.92370670218
1068,8,A,8.2,11847.299999999992
1069,38,A,77.2,11924.499999999993
1070,48,B,15.4,11949.299999999994
1071,53,B,15.9,11965.199999999993
1072,63,B,31.900000000000002,11997.099999999993
1073,7,A,7.45,11931.949999999993
1074,83,C,34.096385542168676,12037.02009224435
1075,76,C,36.315789473684205,12073.335881718034
1076,71,B,59.1,12056.199999999993
1077,91,C,31.978021978021978,12105.313903696057
1078,4,A,5.8,11937.749999999993
1079,66,B,40.6,12096.799999999994
1080,91,C,31.978021978021978,12137.291925674079
1081,48,A,120.2,12057.949999999993
1082,92,C,31.73913043478261,12169.03105610886
1083,27,A,41.45,12099.399999999994
1084,39,B,27.1,12123.899999999994
1085,100,C,30.0,12199.03105610886
1086,90,C,32.22222222222222,12231.253278331083
1087,23,A,31.450000000000003,12130.849999999995
1088,92,C,31.73913043478261,12262.992408765866
1089,9,A,9.05,12139.899999999994
1090,96,C,30.833333333333332,12293.8257420992
1091,79,B,99.10000000000001,12222.999999999995
1092,93,C,31.50537634408602,12325.331118443286
1093,8,A,8.2,12148.099999999995
1094,51,B,15.1,12238.099999999995
1095,75,B,77.5,12315.599999999995
1096,81,C,34.691358024691354,12360.022476467977
1097,19,A,23.05,12171.149999999994
1098,34,A,62.800000000000004,12233.949999999993
1099,24,A,33.8,12267.749999999993
1100,37,A,73.45,12341.199999999993
1101,68,B,47.4,12362.999999999995
1102,32,A,56.2,12397.399999999994
1103,36,B,34.6,12397.599999999995
1104,24,A,33.8,12431.199999999993
1105,80,C,35.0,12395.022476467977
1106,10,A,10.0,12441.199999999993
1107,75,C,36.66666666666667,12431.689143134643
1108,39,B,27.1,12424.699999999995
1109,56,B,18.6,12443.299999999996
1110,82,C,34.390243902439025,12466.079387037082
1111,41,B,23.1,12466.399999999996
1112,71,C,38.16901408450704,12504.24840112159
1113,20,A,25.0,12466.199999999993
1114,72,B,63.400000000000006,12529.799999999996
1115,83,C,34.096385542168676,12538.344786663758
1116,33,A,59.45,12525.649999999994
1117,64,B,34.6,12564.399999999996
1118,94,C,31.27659574468085,12569.621382408439
1119,18,A,21.2,12546.849999999995
1120,47,B,15.9,12580.299999999996
1121,49,B,15.1,12595.399999999996
1122,54,B,16.6,12611.999999999996
1123,19,A,23.05,12569.899999999994
1124,95,C,31.05263157894737,12600.674013987385
1125,98,C,30.408163265306122,12631.082177252692
1126,13,A,13.450000000000001,12583.349999999995
1127,72,C,37.77777777777778,12668.85995503047
1128,13,A,13.450000000000001,12596.799999999996
1129,48,B,15.4,12627.399999999996
1130,39,B,27.1,12654.499999999996
1131,67,B,43.900000000000006,12698.399999999996
1132,1,A,5.05,12601.849999999995
1133,92,C,31.73913043478261,12700.599085465252
1134,84,C,33.80952380952381,12734.408609274775
1135,66,B,40.6,12738.999999999996
1136,99,C,30.2020202020202,12764.610629476794
1137,16,A,17.8,12619.649999999994
1138,4,A,5.8,12625.449999999993
1139,21,A,27.05,12652.499999999993
1140,68,B,47.4,12786.399999999996
1141,2,A,5.2,12657.699999999993
1142,46,A,110.80000000000001,12768.499999999993
1143,65,C,40.769230769230774,12805.379860246025
1144,88,C,32.72727272727273,12838.107132973297
1145,4,A,5.8,12774.299999999992
1146,11,A,11.05,12785.349999999991
1147,40,B,25.0,12811.399999999996
1148,82,C,34.390243902439025,12872.497376875735
1149,39,B,27.1,12838.499999999996
1150,75,C,36.66666666666667,12909.164043542401
1151,79,B,99.10000000000001,12937.599999999997
1152,21,A,27.05,12812.39999999999
1153,41,A,89.05000000000001,12901.44999999999
1154,44,B,18.6,12956.199999999997
1155,67,C,39.85074626865672,12949.014789811059
1156,23,A,31.450000000000003,12932.89999999999
1157,98,C,30.408163265306122,12979.422953076366
1158,68,B,47.4,13003.599999999997
1159,38,A,77.2,13010.099999999991
1160,73,C,37.397260273972606,13016.820213350338
1161,98,C,30.408163265306122,13047.228376615645
1162,63,B,31.900000000000002,13035.499999999996
1163,77,C,35.97402597402598,13083.202402589672
1164,57,B,19.9,13055.399999999996
1165,26,A,38.800000000000004,13048.89999999999
1166,6,A,6.8,13055.69999999999
1167,84,C,33.80952380952381,13117.011926399195
1168,47,B,15.9,13071.299999999996
1169,16,A,17.8,13073.499999999989
1170,96,C,30.833333333333332,13147.845259732529
1171,65,B,37.5,13108.799999999996
1172,96,C,30.833333333333332,13178.678593065863
1173,85,C,33.529411764705884,13212.208004830569
1174,35,A,66.25,13139.749999999989
1175,46,B,16.6,13125.399999999996
1176,1,A,5.05,13144.799999999988
1177,53,B,15.9,13141.299999999996
1178,5,A,6.25,13151.049999999988
1179,92,C,31.73913043478261,13243.94713526535
1180,49,B,15.1,13156.399999999996
1181,39,B,27.1,13183.499999999996
1182,96,C,30.833333333333332,13274.780468598685
1183,70,B,55.0,13238.499999999996
1184,43,A,97.45,13248.499999999989
1185,36,B,34.6,13273.099999999997
1186,78,C,35.64102564102564,13310.42149423971
1187,8,A,8.2,13256.69999999999
1188,42,B,21.4,13294.499999999996
1189,13,A,13.450000000000001,13270.14999999999
1190,3,A,5.45,13275.599999999991
1191,76,C,36.315789473684205,13346.737283713395
1192,77,B,87.9,13382.399999999996
1193,2,A,5.2,13280.799999999992
1194,35,A,66.25,13347.049999999992
1195,83,C,34.096385542168676,13380.833669255564
1196,14,A,14.8,13361.849999999991
1197,87,C,32.98850574712644,13413.82217500269
1198,70,B,55.0,13437.399999999996
1199,39,A,81.05,13442.89999999999
1200,42,B,21.4,13458.799999999996
1201,11,A,11.05,13453.94999999999
1202,79,C,35.31645569620253,13449.138630698892
1203,49,B,15.1,13473.899999999996
1204,22,A,29.200000000000003,13483.14999999999
1205,34,B,40.6,13514.499999999996
1206,99,C,30.2020202020202,13479.340650900911
1207,92,C,31.73913043478261,13511.079781335693
1208,99,C,30.2020202020202,13541.281801537712
1209,12,A,12.2,13495.349999999991
1210,73,C,37.397260273972606,13578.679061811685
1211,2,A,5.2,13500.549999999992
1212,21,A,27.05,13527.599999999991
1213,36,B,34.6,13549.099999999997
1214,27,A,41.45,13569.049999999992
1215,90,C,32.22222222222222,13610.901284033907
1216,17,A,19.450000000000003,13588.499999999993
1217,77,B,87.9,13636.999999999996
1218,97,C,30.61855670103093,13641.519840734938
1219,58,B,21.4,13658.399999999996
1220,33,A,59.45,13647.949999999993
1221,100,C,30.0,13671.519840734938
1222,90,C,32.22222222222222,13703.74206295716
1223,35,B,37.5,13695.899999999996
1224,16,A,17.8,13665.749999999993
