id,size
2999,75
3000,44
3001,15
3002,96
3003,98
3004,64
3005,80
3006,45
3007,25
3008,4
3009,1
3010,91
3011,64
3012,37
3013,26
3014,27
3015,6
3016,66
3017,21
3018,15
3019,9
3020,90
3021,97
3022,41
3023,1
3024,22
3025,75
3026,55
3027,100
3028,13
3029,56
3030,2
3031,56
3032,49
3033,96
3034,19
3035,20
3036,29
3037,19
3038,90
3039,11
3040,23
3041,88
3042,72
3043,87
3044,26
3045,24
3046,87
3047,94
3048,7
3049,32
3050,62
3051,73
3052,63
3053,56
3054,35
3055,44
3056,67
3057,68
3058,34
3059,49
3060,87
3061,17
3062,9
3063,49
3064,90
3065,84
3066,94
3067,3
3068,14
3069,68
3070,86
3071,64
3072,18
3073,30
3074,84
3075,98
3076,25
3077,67
3078,25
3079,61
3080,19
3081,100
3082,30
3083,56
3084,34
3085,83
3086,77
3087,33
3088,75
3089,98
3090,97
3091,15
3092,27
3093,60
3094,5
3095,49
3096,96
3097,20
3098,37
3099,65
3100,98
3101,12
3102,59
3103,29
3104,23
3105,66
3106,88
3107,97
3108,81
3109,67
3110,5
3111,80
3112,72
3113,17
3114,67
3115,65
3116,48
3117,95
3118,7
3119,60
3120,61
3121,15
3122,24
3123,86
3124,42
3125,56
3126,29
3127,89
3128,53
3129,44
3130,21
3131,83
3132,11
3133,88
3134,48
3135,52
3136,22
3137,7
3138,33
3139,72
3140,27
3141,81
3142,92
3143,9
3144,94
3145,3
3146,53
3147,13
3148,59
3149,40
3150,42
3151,90
3152,96
3153,73
3154,53
3155,89
3156,93
3157,4
3158,72
3159,51
3160,32
3161,5
3162,91
3163,90
3164,39
3165,85
3166,18
3167,46
3168,82
3169,99
3170,64
3171,85
3172,38
3173,45
3174,12
3175,11
3176,2
3177,79
3178,14
3179,43
3180,73
3181,85
3182,5
3183,72
3184,87
3185,74
3186,43
3187,28
3188,35
3189,76
3190,82
3191,17
3192,49
3193,71
3194,44
3195,34
3196,62
3197,68
3198,63
3199,89
3200,90
3201,19
3202,10
3203,27
3204,8
3205,17
3206,10
3207,72
3208,56
3209,15
3210,87
3211,13
3212,77
3213,73
3214,70
3215,9
3216,64
3217,77
3218,50
3219,8
3220,21
3221,62
3222,19
3223,72
3224,1
3225,71
3226,41
3227,17
3228,65
3229,13
3230,54
3231,30
3232,48
3233,4
3234,90
3235,69
3236,19
3237,96
3238,27
3239,2
3240,1
3241,52
3242,18
3243,8
3244,8
3245,79
3246,14
3247,71
3248,27
3249,39
3250,8
3251,25
3252,72
3253,89
3254,10
3255,60
3256,58
3257,39
3258,35
3259,66
3260,68
3261,39
3262,73
3263,86
3264,36
3265,32
3266,9
3267,61
3268,84
3269,98
3270,52
3271,74
3272,76
3273,37
3274,48
3275,17
3276,75
3277,48
3278,30
3279,20
3280,61
3281,60
3282,39
3283,43
3284,32
3285,22
3286,74
3287,5
3288,61
3289,2
3290,62
3291,24
3292,39
3293,74
3294,18
3295,92
3296,1
3297,46
3298,95
3299,75
3300,17
3301,27
3302,43
3303,8
3304,69
3305,70
3306,81
3307,27
3308,93
3309,86
3310,92
3311,90
3312,3
3313,62
3314,21
3315,94
3316,30
3317,55
3318,45
3319,100
3320,71
3321,60
3322,22
3323,88
3324,80
3325,58
3326,18
3327,95
3328,28
3329,64
3330,64
3331,84
3332,40
3333,22
3334,96
3335,33
3336,60
3337,48
3338,40
3339,39
3340,9
3341,86
3342,6
3343,8
3344,59
3345,74
3346,64
3347,35
3348,75
3349,54
3350,8
3351,13
3352,9
3353,98
3354,2
3355,59
3356,80
3357,38
3358,62
3359,85
3360,28
3361,64
3362,61
3363,87
3364,13
3365,26
3366,69
3367,95
3368,75
3369,80
3370,76
3371,40
3372,34
3373,72
3374,22
3375,99
3376,52
3377,3
3378,43
3379,28
3380,30
3381,23
3382,14
3383,4
3384,49
3385,16
3386,33
3387,18
3388,7
3389,60
3390,94
3391,7
3392,69
3393,8
3394,22
3395,14
3396,46
3397,59
3398,63
3399,23
3400,87
3401,37
3402,88
3403,90
3404,61
3405,12
3406,22
3407,76
3408,45
3409,52
3410,10
3411,13
3412,99
3413,7
3414,36
3415,85
3416,82
3417,89
3418,74
3419,62
3420,28
3421,73
3422,96
3423,21
3424,75
3425,8
3426,54
3427,77
3428,81
3429,59
3430,21
3431,94
3432,5
3433,22
3434,43
3435,5
3436,2
3437,3
3438,8
3439,27
3440,45
3441,32
3442,29
3443,45
3444,28
3445,87
3446,51
3447,95
3448,78
3449,52
3450,46
3451,18
3452,55
3453,99
3454,31
3455,43
3456,82
3457,24
3458,97
3459,59
3460,77
3461,98
3462,83
3463,93
3464,97
3465,18
3466,85
3467,41
3468,77
3469,51
3470,67
3471,41
3472,93
3473,50
3474,61
3475,6
3476,11
3477,35
3478,10
3479,78
3480,84
3481,54
3482,22
3483,32
3484,51
3485,6
3486,15
3487,88
3488,85
3489,89
3490,21
3491,87
3492,84
3493,62
3494,54
3495,62
3496,98
3497,63
3498,77
3499,8
3500,33
3501,65
3502,97
3503,45
3504,24
3505,15
3506,23
3507,55
3508,49
3509,32
3510,34
3511,68
3512,17
3513,61
3514,23
3515,7
3516,58
3517,9
3518,90
3519,10
3520,16
3521,66
3522,36
3523,23
3524,97
3525,100
3526,83
3527,75
3528,76
3529,98
3530,74
3531,34
3532,79
3533,90
3534,56
3535,90
3536,3
3537,39
3538,60
3539,93
3540,1
3541,46
3542,98
3543,15
3544,73
3545,19
3546,57
3547,94
3548,100
3549,27
3550,14
3551,31
3552,73
3553,55
3554,97
3555,41
3556,25
3557,12
3558,81
3559,43
3560,19
3561,87
3562,10
3563,36
3564,56
3565,53
3566,15
3567,82
3568,26
3569,78
3570,63
3571,52
3572,22
3573,56
3574,78
3575,20
3576,34
3577,53
3578,43
3579,22
3580,15
3581,4
3582,72
3583,43
3584,30
3585,37
3586,21
3587,19
3588,64
3589,47
3590,97
3591,80
3592,54
3593,88
3594,68
3595,98
3596,2
3597,65
3598,42
3599,49
3600,19
3601,41
3602,62
3603,33
3604,13
3605,72
3606,57
3607,40
3608,42
3609,64
3610,18
3611,32
3612,58
3613,74
3614,41
3615,92
3616,87
3617,26
3618,20
3619,16
3620,76
3621,6
3622,5
3623,76
3624,99
3625,25
3626,4
3627,98
3628,24
3629,81
3630,90
3631,62
3632,54
3633,55
3634,59
3635,89
3636,6
3637,75
3638,24
3639,63
3640,43
3641,70
3642,53
3643,26
3644,27
3645,93
3646,93
3647,51
3648,76
3649,43
3650,90
3651,69
3652,14
3653,92
3654,37
3655,16
3656,85
3657,99
3658,53
3659,80
3660,48
3661,12
3662,1
3663,75
3664,64
3665,94
3666,30
3667,69
3668,65
3669,24
3670,17
3671,50
3672,50
3673,67
3674,17
3675,8
3676,43
3677,2
3678,24
3679,63
3680,53
3681,78
3682,6
3683,17
3684,15
3685,24
3686,82
3687,8
3688,16
3689,55
3690,42
3691,34
3692,3
3693,47
3694,48
3695,20
3696,35
3697,18
3698,71
3699,68
3700,6
3701,99
3702,18
3703,28
3704,75
3705,36
3706,64
3707,78
3708,1
3709,40
3710,88
3711,23
3712,94
3713,100
3714,65
3715,66
3716,78
3717,28
3718,20
3719,60
3720,29
3721,18
3722,75
3723,96
3724,19
3725,82
3726,85
3727,68
3728,98
3729,43
3730,3
3731,88
3732,37
3733,42
3734,16
3735,78
3736,67
3737,88
3738,98
3739,80
3740,19
3741,30
3742,32
3743,81
3744,66
3745,61
3746,70
3747,93
3748,37
3749,16
3750,83
3751,7
3752,47
3753,56
3754,34
3755,65
3756,79
3757,19
3758,44
3759,56
3760,97
3761,93
3762,40
3763,60
3764,91
3765,81
3766,80
3767,12
3768,48
3769,36
3770,25
3771,90
3772,15
3773,37
3774,60
3775,26
3776,53
3777,53
3778,38
3779,49
3780,24
3781,33
3782,40
3783,86
3784,16
3785,89
3786,46
3787,21
3788,21
3789,15
3790,2
3791,61
3792,11
3793,40
3794,98
3795,42
3796,96
3797,36
3798,86
3799,40
3800,13
3801,81
3802,94
3803,80
3804,69
3805,95
3806,32
3807,88
3808,5
3809,14
3810,27
3811,79
3812,22
3813,64
3814,28
3815,86
3816,21
3817,68
3818,53
3819,61
3820,25
3821,47
3822,73
3823,67
3824,73
3825,27
3826,6
3827,14
3828,74
3829,5
3830,79
3831,6
3832,69
3833,10
3834,96
3835,100
3836,4
3837,72
3838,98
3839,49
3840,90
3841,2
3842,40
3843,98
3844,92
3845,8
3846,40
3847,29
3848,70
3849,58
3850,65
3851,80
3852,24
3853,56
3854,33
3855,60
3856,89
3857,2
3858,13
3859,62
3860,52
3861,49
3862,19
3863,46
3864,87
3865,32
3866,79
3867,21
3868,51
3869,44
3870,78
3871,4
3872,30
3873,78
3874,72
3875,32
3876,62
3877,20
3878,52
3879,47
3880,61
3881,89
3882,75
3883,100
3884,67
3885,57
3886,1
3887,78
3888,40
3889,61
3890,83
3891,34
3892,91
3893,24
3894,10
3895,29
3896,87
3897,57
3898,57
3899,59
3900,25
3901,47
3902,20
3903,49
3904,72
3905,79
3906,21
3907,90
3908,86
3909,86
3910,58
3911,35
3912,66
3913,6
3914,75
3915,63
3916,74
3917,93
3918,32
3919,69
3920,32
3921,43
3922,2
3923,43
3924,15
3925,54
3926,55
3927,69
3928,83
3929,21
3930,32
3931,84
3932,98
3933,14
3934,13
3935,83
3936,44
3937,84
3938,43
3939,49
3940,73
3941,77
3942,74
3943,76
3944,43
3945,42
3946,8
3947,71
3948,71
3949,11
3950,39
3951,96
3952,27
3953,67
3954,80
3955,68
3956,11
3957,65
3958,31
3959,88
3960,7
3961,55
3962,51
3963,61
3964,25
3965,85
3966,9
3967,52
3968,64
3969,78
3970,64
3971,46
3972,53
3973,79
3974,17
3975,28
3976,75
3977,59
3978,47
3979,83
3980,39
3981,52
3982,86
3983,85
3984,16
3985,86
3986,86
3987,35
3988,53
3989,52
3990,28
3991,80
3992,50
3993,16
3994,38
3995,85
3996,3
3997,30
3998,6
3999,32
4000,43
4001,88
4002,98
4003,13
4004,30
4005,83
4006,2
4007,27
4008,8
4009,52
4010,39
4011,81
4012,88
4013,51
4014,58
4015,6
4016,89
4017,9
4018,42
4019,77
4020,79
4021,100
4022,21
4023,25
4024,59
4025,52
4026,9
4027,50
4028,89
4029,67
4030,42
4031,77
4032,15
4033,49
4034,55
4035,35
4036,96
4037,13
4038,24
4039,100
4040,88
4041,18
4042,59
4043,85
4044,68
4045,66
4046,36
4047,48
4048,37
4049,23
4050,10
4051,4
4052,64
4053,15
4054,21
4055,1
4056,20
4057,98
4058,29
4059,92
4060,47
4061,48
4062,17
4063,70
4064,34
4065,79
4066,26
4067,90
4068,3
4069,4
4070,70
4071,99
4072,24
4073,60
4074,75
4075,2
4076,1
4077,28
4078,15
4079,51
4080,65
4081,68
4082,1
4083,58
4084,62
4085,35
4086,43
4087,96
4088,97
4089,10
4090,45
4091,69
4092,49
4093,92
4094,97
4095,71
4096,47
4097,91
4098,27
4099,77
4100,26
4101,85
4102,61
4103,65
4104,10
4105,46
4106,51
4107,16
4108,38
4109,15
4110,64
4111,23
4112,40
4113,38
4114,73
4115,6
4116,18
4117,28
4118,78
4119,84
4120,44
4121,60
4122,77
4123,68
4124,25
4125,85
4126,4
4127,76
4128,3
4129,91
4130,88
4131,7
4132,16
4133,26
4134,88
4135,35
4136,91
4137,91
4138,44
4139,85
4140,8
4141,96
4142,10
4143,75
4144,75
4145,99
4146,83
4147,61
4148,48
4149,37
4150,99
4151,14
4152,96
4153,63
4154,68
4155,37
4156,60
4157,15
4158,10
4159,30
4160,55
4161,48
4162,81
4163,14
4164,31
4165,40
4166,94
4167,5
4168,94
4169,2
4170,61
4171,12
4172,92
4173,22
4174,80
4175,62
4176,23
4177,50
4178,16
4179,93
4180,75
4181,67
4182,20
4183,42
4184,26
4185,75
4186,80
4187,75
4188,19
4189,41
4190,99
4191,82
4192,19
4193,80
4194,24
4195,17
4196,53
4197,77
4198,33
4199,91
4200,95
4201,9
4202,83
4203,83
4204,43
4205,92
4206,22
4207,70
4208,14
4209,18
4210,23
4211,52
4212,30
4213,62
4214,29
4215,95
4216,12
4217,36
4218,9
4219,74
4220,34
4221,64
4222,33
4223,44
4224,38
4225,89
4226,17
4227,99
4228,41
4229,39
4230,43
4231,52
4232,37
4233,59
4234,48
4235,9
4236,68
4237,5
4238,28
4239,53
4240,34
4241,57
4242,68
4243,75
4244,8
4245,41
4246,74
4247,44
4248,40
4249,89
4250,10
4251,67
4252,33
4253,28
4254,82
4255,84
4256,88
4257,37
4258,43
4259,49
4260,13
4261,31
4262,56
4263,47
4264,58
4265,41
4266,12
4267,26
4268,50
4269,79
4270,78
4271,27
4272,5
4273,19
4274,65
4275,10
4276,92
4277,92
4278,51
4279,1
4280,73
4281,15
4282,17
4283,20
4284,82
4285,90
4286,23
4287,96
4288,71
4289,42
4290,39
4291,59
4292,25
4293,84
4294,33
4295,96
4296,71
4297,53
4298,38
4299,22
4300,18
4301,49
4302,45
4303,59
4304,34
4305,26
4306,6
4307,13
4308,75
4309,96
4310,46
4311,86
4312,75
4313,8
4314,87
4315,28
4316,50
4317,10
4318,29
4319,80
4320,70
4321,50
4322,84
4323,45
4324,93
4325,88
4326,34
4327,39
4328,27
4329,64
4330,21
4331,45
4332,2
4333,6
4334,5
4335,86
4336,80
4337,73
4338,4
4339,65
4340,55
4341,29
4342,20
4343,38
4344,59
4345,75
4346,64
4347,97
4348,11
4349,90
4350,51
4351,11
4352,81
4353,44
4354,42
4355,16
4356,85
4357,82
4358,93
4359,78
4360,48
4361,54
4362,23
4363,44
4364,50
4365,56
4366,25
4367,19
4368,10
4369,37
4370,60
4371,93
4372,53
4373,84
4374,30
4375,82
4376,75
4377,39
4378,52
4379,51
4380,51
4381,93
4382,80
4383,81
4384,93
4385,95
4386,73
4387,2
4388,98
4389,29
4390,79
4391,97
4392,11
4393,7
4394,9
4395,78
4396,69
4397,87
4398,42
4399,53
4400,52
4401,78
4402,23
4403,99
4404,19
4405,63
4406,60
4407,15
4408,27
4409,57
4410,20
4411,24
4412,27
4413,53
4414,38
4415,57
4416,19
4417,84
4418,7
4419,74
4420,38
4421,83
4422,34
4423,71
4424,1
4425,32
4426,84
4427,83
4428,59
4429,62
4430,88
4431,56
4432,26
4433,12
4434,91
4435,98
4436,38
4437,79
4438,43
4439,12
4440,18
4441,1
4442,3
4443,7
4444,76
4445,84
4446,82
4447,63
4448,53
4449,99
4450,47
4451,91
4452,93
4453,82
4454,28
4455,32
4456,41
4457,87
4458,75
4459,26
4460,79
4461,1
4462,62
4463,4
4464,40
4465,22
4466,38
4467,82
4468,99
4469,25
4470,39
4471,75
4472,91
4473,51
4474,33
4475,65
4476,21
4477,60
4478,54
4479,12
4480,74
4481,100
4482,4
4483,93
4484,9
4485,63
4486,9
4487,83
4488,44
4489,72
4490,9
4491,44
4492,67
4493,32
4494,79
4495,87
4496,34
4497,30
4498,85
4499,90
4500,48
4501,23
4502,32
4503,64
4504,47
4505,39
4506,87
4507,84
4508,65
4509,24
4510,49
4511,56
4512,44
4513,43
4514,76
4515,41
4516,20
4517,2
4518,70
4519,20
4520,42
4521,37
4522,11
4523,100
4524,2
4525,10
4526,97
4527,96
4528,39
4529,81
4530,96
4531,85
4532,99
4533,56
4534,20
4535,87
4536,17
4537,86
4538,15
4539,38
4540,13
4541,28
4542,68
4543,85
4544,97
4545,92
4546,13
4547,11
4548,98
4549,11
4550,25
4551,82
4552,8
4553,55
4554,35
4555,18
4556,55
4557,21
4558,87
4559,78
4560,84
4561,23
4562,6
4563,56
4564,32
4565,24
4566,32
4567,63
4568,94
4569,5
4570,19
4571,2
4572,41
4573,27
4574,46
4575,92
4576,87
4577,39
4578,68
4579,2
4580,6
4581,8
4582,17
4583,95
4584,22
4585,82
4586,41
4587,6
4588,3
4589,94
4590,96
4591,9
4592,81
4593,91
4594,100
4595,78
4596,73
4597,93
4598,72
4599,75
4600,51
4601,32
4602,13
4603,72
4604,58
4605,41
4606,60
4607,7
4608,53
4609,68
4610,99
4611,39
4612,17
4613,56
4614,7
4615,31
4616,71
4617,74
4618,99
4619,1
4620,57
4621,64
4622,9
4623,36
4624,98
4625,65
4626,18
4627,44
4628,27
4629,100
4630,93
4631,67
4632,45
4633,81
4634,92
4635,54
4636,32
4637,91
4638,68
4639,1
4640,59
4641,91
4642,54
4643,93
4644,73
4645,51
4646,13
4647,3
4648,37
4649,85
4650,18
4651,72
4652,7
4653,50
4654,39
4655,59
4656,84
4657,75
4658,76
4659,70
4660,43
4661,31
4662,85
4663,41
4664,68
4665,55
4666,46
4667,67
4668,27
4669,65
4670,60
4671,30
4672,12
4673,97
4674,52
4675,2
4676,59
4677,100
4678,82
4679,35
4680,98
4681,35
4682,60
4683,55
4684,46
4685,18
4686,58
4687,67
4688,99
4689,99
4690,39
4691,86
4692,33
4693,14
4694,58
4695,57
4696,45
4697,77
4698,22
4699,62
4700,75
4701,76
4702,85
4703,11
4704,73
4705,33
4706,96
4707,89
4708,41
4709,2
4710,28
4711,88
4712,79
4713,8
4714,91
4715,31
4716,89
4717,31
4718,50
4719,12
4720,79
4721,64
4722,14
4723,8
4724,19
4725,96
4726,8
4727,81
4728,7
4729,88
4730,64
4731,44
4732,81
4733,95
4734,96
4735,11
4736,24
4737,5
4738,52
4739,64
4740,18
4741,73
4742,3
4743,22
4744,38
4745,4
4746,22
4747,66
4748,48
4749,98
4750,1
4751,8
4752,68
4753,8
4754,8
4755,47
4756,30
4757,15
4758,38
4759,15
4760,98
4761,68
4762,42
4763,28
4764,91
4765,63
4766,16
4767,6
4768,97
4769,48
4770,82
4771,54
4772,82
4773,16
4774,48
4775,52
4776,97
4777,45
4778,39
4779,96
4780,88
4781,22
4782,37
4783,70
4784,82
4785,53
4786,7
4787,81
4788,8
4789,49
4790,46
4791,8
4792,76
4793,5
4794,5
4795,1
4796,3
4797,81
4798,87
4799,97
4800,19
4801,64
4802,64
4803,50
4804,53
4805,77
4806,73
4807,92
4808,52
4809,36
4810,9
4811,53
4812,34
4813,10
4814,50
4815,61
4816,52
4817,29
4818,51
4819,72
4820,32
4821,1
4822,72
4823,10
4824,85
4825,80
4826,31
4827,31
4828,33
4829,29
4830,30
4831,93
4832,77
4833,46
4834,3
4835,31
4836,77
4837,75
4838,98
4839,90
4840,43
4841,71
4842,74
4843,28
4844,60
4845,78
4846,45
4847,83
4848,35
4849,15
4850,69
4851,55
4852,37
4853,69
4854,22
4855,95
4856,52
4857,56
4858,4
4859,63
4860,95
4861,5
4862,65
4863,53
4864,63
4865,91
4866,59
4867,3
4868,20
4869,19
4870,100
4871,96
4872,85
4873,3
4874,80
4875,61
4876,18
4877,87
4878,2
4879,57
4880,22
4881,33
4882,41
4883,25
4884,9
4885,8
4886,50
4887,95
4888,65
4889,79
4890,49
4891,37
4892,66
4893,93
4894,68
4895,75
4896,90
4897,35
4898,29
4899,83
4900,37
4901,73
4902,15
4903,54
4904,36
4905,40
4906,76
4907,58
4908,98
4909,66
4910,78
4911,20
4912,99
4913,9
4914,70
4915,48
4916,24
4917,88
4918,9
4919,48
4920,6
4921,3
4922,22
4923,45
4924,22
4925,34
4926,51
4927,53
4928,57
4929,65
4930,65
4931,75
4932,42
4933,64
4934,22
4935,99
4936,32
4937,96
4938,25
4939,46
4940,38
4941,12
4942,41
4943,63
4944,71
4945,73
4946,42
4947,90
4948,67
4949,22
4950,34
4951,32
4952,62
4953,94
4954,72
4955,77
4956,69
4957,68
4958,68
4959,77
4960,81
4961,43
4962,77
4963,57
4964,25
4965,73
4966,2
4967,1
4968,56
4969,35
4970,74
4971,54
4972,37
4973,62
4974,17
4975,81
4976,19
4977,73
4978,20
4979,92
4980,32
4981,2
4982,46
4983,25
4984,60
4985,66
4986,5
4987,68
4988,47
4989,53
4990,67
4991,55
4992,47
4993,25
4994,30
4995,73
4996,44
4997,63
4998,44
4999,72
5000,93
5001,35
5002,44
5003,75
5004,21
5005,38
5006,51
5007,1
5008,21
5009,50
5010,41
5011,17
5012,35
5013,43
5014,51
5015,30
5016,78
5017,67
5018,19
5019,80
5020,41
5021,74
5022,34
5023,22
5024,41
5025,83
5026,62
5027,85
5028,49
5029,44
5030,24
5031,17
5032,91
5033,41
5034,82
5035,39
5036,83
5037,72
5038,86
5039,50
5040,81
5041,33
5042,96
5043,10
5044,97
5045,2
5046,47
5047,23
5048,95
5049,24
5050,78
5051,57
5052,35
5053,54
5054,51
5055,33
5056,17
5057,25
5058,67
5059,78
5060,97
5061,38
5062,23
5063,55
5064,38
5065,14
5066,10
5067,27
5068,7
5069,6
5070,11
5071,22
5072,14
5073,61
5074,91
5075,19
5076,21
5077,24
5078,42
5079,66
5080,9
5081,16
5082,87
5083,97
5084,45
5085,19
5086,16
5087,91
5088,72
5089,78
5090,60
5091,41
5092,50
5093,42
5094,72
5095,21
5096,63
5097,68
5098,86
5099,50
5100,45
5101,44
5102,20
5103,75
5104,97
5105,80
5106,21
5107,10
5108,79
5109,40
5110,5
5111,65
5112,17
5113,69
5114,88
5115,2
5116,42
5117,14
5118,38
5119,37
5120,28
5121,48
5122,2
5123,28
5124,36
5125,37
5126,88
5127,54
5128,45
5129,57
5130,97
5131,51
5132,48
5133,92
5134,14
5135,7
5136,48
5137,62
5138,55
5139,32
5140,63
5141,26
5142,61
5143,100
5144,54
5145,85
5146,73
5147,23
5148,55
5149,38
5150,24
5151,74
5152,93
5153,4
5154,33
5155,56
5156,56
5157,51
5158,42
5159,2
5160,12
5161,45
5162,97
5163,36
5164,63
5165,2
5166,55
5167,90
5168,45
5169,38
5170,71
5171,81
5172,54
5173,56
5174,69
5175,22
5176,52
5177,6
5178,14
5179,24
5180,9
5181,14
5182,20
5183,56
5184,58
5185,40
5186,63
5187,26
5188,66
5189,79
5190,6
5191,9
5192,51
5193,16
5194,5
5195,33
5196,44
5197,36
5198,83
5199,15
5200,28
5201,28
5202,60
5203,53
5204,35
5205,27
5206,80
5207,88
5208,9
5209,41
5210,39
5211,35
5212,12
5213,100
5214,94
5215,12
5216,74
5217,88
5218,89
5219,53
5220,21
5221,47
5222,85
5223,13
5224,8
5225,27
5226,81
5227,39
5228,41
5229,72
5230,19
5231,53
5232,33
5233,71
5234,33
5235,35
5236,21
5237,59
5238,96
5239,62
5240,14
5241,73
5242,18
5243,48
5244,48
5245,48
5246,80
5247,51
5248,51
5249,85
5250,58
5251,11
5252,48
5253,56
5254,27
5255,41
5256,2
5257,89
5258,69
5259,58
5260,54
5261,78
5262,14
5263,13
5264,34
5265,6
5266,60
5267,96
5268,23
5269,73
5270,52
5271,64
5272,59
5273,91
5274,30
5275,45
5276,27
5277,43
5278,35
5279,76
5280,63
5281,78
5282,41
5283,95
5284,64
5285,43
5286,22
5287,25
5288,7
5289,7
5290,86
5291,24
5292,89
5293,88
5294,46
5295,59
5296,76
5297,91
5298,70
5299,58
5300,72
5301,18
5302,79
5303,100
5304,20
5305,19
5306,99
5307,39
5308,73
5309,5
5310,19
5311,8
5312,4
5313,53
5314,28
5315,24
5316,6
5317,54
5318,11
5319,52
5320,19
5321,58
5322,29
5323,19
5324,44
5325,32
5326,41
5327,92
5328,18
5329,39
5330,7
5331,21
5332,71
5333,35
5334,48
5335,2
5336,46
5337,50
5338,56
5339,29
5340,74
5341,12
5342,48
5343,80
5344,76
5345,44
5346,84
5347,92
5348,79
5349,6
5350,66
5351,96
5352,53
5353,66
5354,36
5355,52
5356,79
5357,88
5358,54
5359,22
5360,17
5361,24
5362,90
5363,96
5364,34
5365,25
5366,80
5367,94
5368,2
5369,91
5370,74
5371,95
5372,59
5373,98
5374,4
5375,12
5376,86
5377,84
5378,31
5379,35
5380,9
5381,8
5382,41
5383,14
5384,31
5385,43
5386,32
5387,70
5388,12
5389,15
5390,4
5391,37
5392,65
5393,72
5394,100
5395,59
5396,29
5397,72
5398,39
5399,36
5400,79
5401,42
5402,78
5403,44
5404,68
5405,37
5406,73
5407,22
5408,72
5409,26
5410,87
5411,48
5412,31
5413,67
5414,81
5415,88
5416,27
5417,96
5418,53
5419,67
5420,13
5421,35
5422,60
5423,65
5424,17
5425,54
5426,63
5427,25
5428,62
5429,79
5430,66
5431,25
5432,50
5433,25
5434,16
5435,49
5436,27
5437,23
5438,37
5439,45
5440,29
5441,1
5442,95
5443,84
5444,9
5445,23
5446,4
5447,99
5448,96
5449,5
5450,95
5451,68
5452,48
5453,45
5454,22
5455,96
5456,87
5457,42
5458,24
5459,85
5460,57
5461,69
5462,23
5463,19
5464,37
5465,26
5466,57
5467,13
5468,85
5469,67
5470,82
5471,68
5472,94
5473,38
5474,1
5475,74
5476,23
5477,69
5478,30
5479,44
5480,11
5481,18
5482,97
5483,38
5484,58
5485,71
5486,51
5487,96
5488,68
5489,91
5490,52
5491,50
5492,73
5493,20
5494,35
5495,50
5496,85
5497,27
5498,19
5499,49
5500,12
5501,20
5502,23
5503,6
5504,14
5505,51
5506,50
5507,94
5508,61
5509,70
5510,96
5511,31
5512,4
5513,74
5514,63
5515,91
5516,39
5517,5
5518,57
5519,44
5520,49
5521,33
5522,71
5523,46
5524,87
5525,33
5526,96
5527,38
5528,94
5529,52
5530,93
5531,5
5532,49
5533,42
5534,30
5535,83
5536,82
5537,36
5538,56
5539,8
5540,46
5541,75
5542,58
5543,53
5544,41
5545,38
5546,28
5547,42
5548,72
5549,53
5550,99
5551,96
5552,71
5553,10
5554,98
5555,40
5556,33
5557,65
5558,56
5559,90
5560,21
5561,91
5562,11
5563,70
5564,30
5565,43
5566,39
5567,42
5568,68
5569,65
5570,20
5571,61
5572,60
5573,82
5574,23
5575,96
5576,54
5577,92
5578,90
5579,57
5580,13
5581,87
5582,93
5583,53
5584,28
5585,85
5586,76
5587,90
5588,56
5589,94
5590,47
5591,42
5592,90
5593,89
5594,80
5595,71
5596,40
5597,13
5598,62
5599,87
5600,40
5601,90
5602,14
5603,20
5604,54
5605,13
5606,16
5607,83
5608,18
5609,56
5610,56
5611,86
5612,45
5613,84
5614,78
5615,14
5616,82
5617,4
5618,48
5619,90
5620,91
5621,100
5622,67
5623,99
5624,87
5625,3
5626,81
5627,90
5628,27
5629,35
5630,35
5631,64
5632,50
5633,4
5634,24
5635,15
5636,43
5637,2
5638,26
5639,50
5640,35
5641,85
5642,6
5643,18
5644,66
5645,73
5646,13
5647,86
5648,73
5649,49
5650,91
5651,77
5652,14
5653,17
5654,76
5655,53
5656,83
5657,2
5658,17
5659,73
5660,59
5661,92
5662,93
5663,9
5664,2
5665,80
5666,92
5667,22
5668,40
5669,93
5670,56
5671,51
5672,45
5673,57
5674,72
5675,71
5676,64
5677,64
5678,87
5679,51
5680,67
5681,95
5682,58
5683,99
5684,2
5685,95
5686,97
5687,9
5688,54
5689,62
5690,61
5691,96
5692,56
5693,31
5694,10
5695,69
5696,29
5697,86
5698,33
5699,49
5700,28
5701,56
5702,89
5703,79
5704,57
5705,41
5706,73
5707,83
5708,19
5709,94
5710,78
5711,17
5712,62
5713,88
5714,21
5715,2
5716,12
5717,55
5718,42
5719,73
5720,19
5721,39
5722,4
5723,15
5724,15
5725,95
5726,97
5727,12
5728,78
5729,5
5730,61
5731,56
5732,37
5733,3
5734,11
5735,99
5736,62
5737,48
5738,24
5739,9
5740,62
5741,15
5742,59
5743,38
5744,78
5745,27
5746,78
5747,4
5748,14
5749,3
5750,19
5751,39
5752,54
5753,5
5754,50
5755,24
5756,2
5757,17
5758,38
5759,76
5760,93
5761,78
5762,25
5763,31
5764,29
5765,42
5766,40
5767,21
5768,57
5769,95
5770,35
5771,27
5772,41
5773,11
5774,4
5775,92
5776,97
5777,7
5778,10
5779,47
5780,53
5781,10
5782,13
5783,74
5784,81
5785,71
5786,13
5787,98
5788,81
5789,22
5790,18
5791,89
5792,25
5793,83
5794,88
5795,17
5796,33
5797,9
